,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
924,17.051219,-96.722974,24.810286417881752,372.9541,342.82757604780386,345.15322235032477,40,6.5,10.006618,1.0002873
926,18.904051,-100.159615,33.001421872197476,480.46762,218.75108975975775,222.3781447694031,40,6.5,9.466293,0.97617996
927,19.33024,-99.181076,33.001421872197476,367.31436,271.5692325842627,274.49926791597346,40,6.5,8.995369,0.954019
928,17.280802,-100.935496,33.001421872197476,318.23975,130.39906739112763,136.39617581323841,40,6.5,26.857449,1.4290648
930,16.874294,-99.886505,38.847097797266784,900.0,13.893712099957009,42.34424678650562,40,6.5,295.2949,2.4702559
934,15.690144,-93.207362,24.810286417881752,444.97037,747.2787131151922,748.3484984117345,40,6.5,1.6830595,0.22609946
936,14.922677,-92.270957,24.810286417881752,403.9751,868.0987356239875,869.0198011506791,40,6.5,-1.4073888,-1.4073888
937,17.06148,-96.726042,25.587519373094974,375.33044,342.5189075491728,344.8466355188619,40,6.5,8.528013,0.9308479
938,15.97695,-96.490739,33.001421872197476,849.63373,384.68445407170765,386.7584895053343,40,6.5,1.7725381,0.24859557
940,16.70858,-92.625515,33.001421872197476,474.86072,798.8473132857971,799.8481292995168,40,6.5,-0.4958027,-0.4958027
942,18.860758,-97.094119,24.810286417881752,609.1994,367.5765898454518,369.74660161036167,40,6.5,7.1449947,0.85400194
944,17.048881,-96.713269,32.823017845092465,273.39093,343.8995273281596,346.2179730986414,40,6.5,19.734457,1.2952251
945,17.982551,-92.938748,38.847097797266784,227.67941,771.7657018486376,772.8015906750711,40,6.5,-0.42216575,-0.42216575
948,18.477554,-97.383184,33.001421872197476,464.60016,317.26482489848826,319.77643615167835,40,6.5,6.7746,0.8308837
949,17.067337,-96.723804,33.001421872197476,451.50266,342.78780640601866,345.11372070760984,40,6.5,4.4665446,0.64997166
953,17.988778,-94.54387,38.847097797266784,300.62491,595.8993667864131,597.2403664660052,40,6.5,-5.794392,-5.794392
957,19.044324,-96.414773,38.847097797266784,292.61612,441.99960449490777,443.80587014330365,40,6.5,-4.75392,-4.75392
960,17.001551,-96.721608,24.810286417881752,242.76225,342.87665008254123,345.20196577051155,40,6.5,15.377004,1.1868718
962,19.529875,-96.901973,33.001421872197476,470.97733,430.45000026329075,432.30452545244884,40,6.5,2.4544115,0.38994738
963,16.776805,-93.089492,33.001421872197476,531.28314,747.0361685657532,748.106300698905,40,6.5,-1.348905,-1.348905
