,Clave,Institucion,Fecha,Hora_primera_muestra,Magnitud,Escala_magnitud,Calidad,Lat_estacion,Lon_estacion,Elev_estacion,Lat_epicentro,Lon_epicentro,Suelo,Profundidad,PGA_Gal,Distancia_km,Canales,area_integral,Fs_hz,FFT_AmpMax,FFTFreq_AmpMax,FFT_power,FFT_std,FFT_q50,FFT_kurtosis,FFT_skew,Filepath
2524,UNIO,INSTITUTO DE INGENIERIA UNAM,2001/10/08 03:39:19.3,03:39:39.000,5.6,Mb,A,17.98762,-101.810623,,16.94,-100.14,,4.0,2.8511,219.2680732555825,"['N90W', 'V', 'N00W']",11.417331889457387,200.0,0.02758407463102741,1.7331022530329288,0.00076088117325009,0.004185128128960767,9.448058227466544e-05,14.147277104038274,3.6845225654512355,C:\Users\huevo\Downloads\Archivos_Acc\UNIO0110-081
2525,UNIO,INSTITUTO DE INGENIERIA UNAM,2003/01/22 02:06:34.5,02:07:07.00,6.5,Mb,A,17.98762,-101.810623,50.0,18.6,-104.22,Roca,9.0,12.2657,276.4285909728592,"['N90W', 'V', 'N00W']",68.36448481849418,200.0,0.13643837028284184,0.9427673554899533,0.01861542888543786,0.016743223996243544,4.556897459908862e-05,33.83546514910234,5.546493342751287,C:\Users\huevo\Downloads\Archivos_Acc\UNIO0301-221
2526,UNIO,INSTITUTO DE INGENIERIA UNAM,2007/04/13 05:42:22,05:42:30.000,6.3,M,A,17.98762,-101.810623,50.0,17.09,-100.44,Roca,41.0,5.5313,182.18090186454737,"['N90W', 'V', 'N00W']",26.338721840430622,200.0,0.052404709779238653,1.65097081734682,0.0027462536070462316,0.00772432258121701,0.00015675919478734556,17.425033177691525,4.072721011300479,C:\Users\huevo\Downloads\Archivos_Acc\UNIO0704-131
2527,UNIO,INSTITUTO DE INGENIERIA UNAM,2011/12/11 01:47:25,01:47:20.000,6.5,M,A,17.98762,-101.810623,56.0,17.84,-99.98,Roca,58.0,4.6803,204.21674660441514,"['N90W', 'VERT', 'N00W']",38.04836998196621,100.0,0.02350289230980242,3.3227848101265822,0.0005523859469261698,0.005609003201149855,0.00150196968052567,1.493281406891536,1.6315707243311934,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1112-111
2528,UNIO,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:03:54.000,7.4,M,A,17.98762,-101.810623,56.0,16.251,-98.521,Roca,16.0,2.3118,413.6312027992154,"['N90W', 'VERT', 'N00W']",20.81539497895509,100.0,0.029843864716229355,0.3106060606060606,0.0008906562612005994,0.004252869302636645,6.667738407462742e-05,21.28863021236123,4.536757229150142,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1203-201
2529,UNIO,INSTITUTO DE INGENIERIA UNAM,2012/04/11 22:55:10,22:54:46.000,6.4,M,A,17.98762,-101.810623,56.0,17.9,-103.06,Roca,16.0,5.6536,139.26560342719338,"['N90W', 'VERT', 'N00W']",29.927043034361482,100.0,0.033142843215838845,1.6853146853146854,0.0010984480564296749,0.006957695100247924,0.0005785929050995405,5.7197013486240404,2.4911607585369895,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1204-111
2530,UNIO,INSTITUTO DE INGENIERIA UNAM,2012/11/15 09:20:22,09:20:05.000,6.1,M,A,17.98762,-101.810623,56.0,18.17,-100.52,Roca,40.0,6.2016,144.93652681577896,"['N90W', 'VERT', 'N00W']",33.02841668314914,100.0,0.025612836594380437,4.328767123287671,0.0006560173984104337,0.005497702655832022,0.002242052254746852,1.7713103299118123,1.5953681885988666,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1211-151
2531,UNIO,INSTITUTO DE INGENIERIA UNAM,2013/08/21 12:38:30,12:38:58.000,6.0,M,A,17.98762,-101.810623,56.0,16.79,-99.56,Roca,20.0,1.7333,283.4837723874589,"['N90W', 'VERT', 'N00W']",9.813651988442267,100.0,0.014976181028071215,1.6408853944107342,0.0002242859981855602,0.0024535913394725557,0.00013381266449743982,9.246109568519458,2.9858860792506756,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1308-211
2532,UNIO,INSTITUTO DE INGENIERIA UNAM,2014/04/18 14:27:23,14:26:53.000,7.2,M,A,17.98762,-101.810623,56.0,17.18,-101.19,Roca,10.0,76.2197,113.25643849380184,"['N90W', 'VERT', 'N00W']",253.91319669287262,100.0,0.22470449220072436,4.102325581395349,0.05049210881518539,0.0379159992866465,0.00680692774474769,5.852130501579692,2.3310675235402356,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1404-181
2533,UNIO,INSTITUTO DE INGENIERIA UNAM,2014/05/08 17:00:16,16:59:49.000,6.4,M,A,17.98762,-101.810623,56.0,17.11,-100.87,Roca,17.0,10.0721,143.04822041299226,"['N90W', 'VERT', 'N00W']",46.30824987943042,100.0,0.0673154986444719,1.568651959252547,0.004531376357753897,0.009849587905358911,0.001013251230071305,11.768052206594614,3.19913145015051,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1405-081
2534,UNIO,INSTITUTO DE INGENIERIA UNAM,2014/05/10 07:36:01,07:35:34.000,6.1,M,A,17.98762,-101.810623,56.0,17.06,-100.95,Roca,12.0,11.065,140.70226548886106,"['N90W', 'VERT', 'N00W']",34.386688834927476,100.0,0.053452416141344335,2.114721978244713,0.002857160791347448,0.008612030808469995,0.0007713976937528647,9.941676082101408,3.0269471752225257,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1405-101
2535,UNIO,INSTITUTO DE INGENIERIA UNAM,2019/06/16 17:25:25,17:24:57.000,5.0,M,A,17.98762,-101.810623,56.0,18.5245,-101.753,Roca,65.0,8.5287,60.041197635746066,"['N90E', 'V', 'N00E']",19.098320957551902,100.0,0.02768887385754746,3.2357723577235777,0.0007666737354991752,0.005648588696739591,0.002753611155302462,2.4401922275569694,1.6228366590579144,C:\Users\huevo\Downloads\Archivos_Acc\UNIO1906-161
2536,UNIO,INSTITUTO DE INGENIERIA UNAM,2020/06/23 15:29:03,15:28:50,7.4,M,B,17.98762,-101.810623,56.0,15.784,-96.12,Roca,22.6,1.2977,678.5545085592211,"['HNZ', 'HNN', 'HNE']",18.160350980204523,100.0,0.009095173603292636,0.3819730695245946,8.272218287403116e-05,0.0010598655512163767,1.8634158083413525e-05,37.53632819270843,5.9611134555150285,C:\Users\huevo\Downloads\Archivos_Acc\UNIO2006-231
2537,UNIO,INSTITUTO DE INGENIERIA UNAM,2021/03/20 03:06:31,03:06:22.000,5.7,M,A,17.98762,-101.810623,56.0,16.45,-98.97,Roca,19.0,0.2794,359.16846330429854,"['HNZ', 'HNN', 'HNE']",2.937341180626201,100.0,0.0010613966015749013,2.4445139105970615,1.1265627458347497e-06,0.0001635809371347941,3.9566265248586394e-05,10.795901661814195,3.122512823715716,C:\Users\huevo\Downloads\Archivos_Acc\UNIO2103-201
2538,UNIO,INSTITUTO DE INGENIERIA UNAM,2021/09/08 01:47:46,01:47:31,7.1,M,S/C,17.98762,-101.810623,56.0,16.78,-99.93,Roca,10.0,7.1699,248.51727479671047,"['HNZ', 'HNN', 'HNE']",43.78458923897349,100.0,0.028224388034014707,1.2570856952317437,0.0007966160798946326,0.0038712302836449524,0.00010629338551301879,18.336881295559373,4.074185491187454,C:\Users\huevo\Downloads\Archivos_Acc\UNIO2109-081
2539,UNIO,INSTITUTO DE INGENIERIA UNAM,1985/09/19 13:17:42.6,13:18:11.01,6.8,Mb,A,17.98762,-101.810623,50.0,18.081,-102.942,Roca,15.0,165.29,126.23115897543569,"['S90E', '+V', 'S00E']",942.8099971738382,200.0,2.3430194718359956,1.5263534462198902,5.489740245402627,0.3797573216049902,0.006530165111892052,11.531635522701928,3.3521810425825467,C:\Users\huevo\Downloads\Archivos_Acc\UNIO8509-191
2540,UNIO,INSTITUTO DE INGENIERIA UNAM,1985/09/21 01:37:18.4,01:37:25.97,6.3,Mb,A,17.98762,-101.810623,50.0,18.021,-101.479,Roca,15.0,76.98,37.06112680244312,"['S90E', '+V', 'S00E']",212.17380852135346,200.0,0.7517809234729109,1.301675304326865,0.5651745568977827,0.13925061561623187,0.005191496253013914,10.21200729539496,3.287861181481786,C:\Users\huevo\Downloads\Archivos_Acc\UNIO8509-211
2541,UNIO,INSTITUTO DE INGENIERIA UNAM,1997/01/11 20:28:27.2,20:28:44,6.5,Mb,A,17.98762,-101.810623,50.0,17.91,-103.04,Roca,16.0,77.81,136.9726825844098,"['S90E', 'V', 'S00E']",178.52059018924353,200.0,0.43700687962840146,3.3638684487160235,0.19097501284255217,0.06839328459878563,0.005861212864795798,10.63807050063744,3.084769328651777,C:\Users\huevo\Downloads\Archivos_Acc\UNIO9701-111
2542,UNIO,INSTITUTO DE INGENIERIA UNAM,1999/06/15 20:42:07.1,20:43:37.815,6.4,Mb,A,17.98762,-101.810623,50.0,18.18,-97.51,Roca,69.0,2.752,478.68567470718864,"['N90W', 'V', 'N00W']",27.665700242092566,200.0,0.056118689740462906,1.0505664198468452,0.0031493073381863366,0.0070080910576251765,5.2095623489909795e-05,29.237008054122988,5.143116833057178,C:\Users\huevo\Downloads\Archivos_Acc\UNIO9906-151
2543,URUA,INSTITUTO DE INGENIERIA UNAM,2007/04/13 05:42:22,05:43:05.000,6.3,M,A,19.421758,-102.074059,1667.0,17.09,-100.44,Roca,41.0,4.6274,316.6077906105544,"['N00W', 'N90W', 'V']",35.786346626931326,200.0,0.07271990066182205,1.3332026271934123,0.005288183952265267,0.008297353395746561,7.58124620652821e-05,39.68850716367119,6.073363198373174,C:\Users\huevo\Downloads\Archivos_Acc\URUA0704-131
2544,URUA,INSTITUTO DE INGENIERIA UNAM,2010/06/30 07:22:27,07:24:23.000,6.0,M,A,19.421758,-102.074059,1664.0,16.22,-98.03,Roca,8.0,0.5917,573.5510110495305,"['N00W', 'N90W', 'VERT']",5.61277569166408,100.0,0.012030339142194792,0.7805648131906683,0.0001447290598762241,0.0013762740607707947,7.136109849610726e-05,41.194045037557146,6.207391502086503,C:\Users\huevo\Downloads\Archivos_Acc\URUA1006-301
2545,URUA,INSTITUTO DE INGENIERIA UNAM,2011/12/11 01:47:25,01:47:22.000,6.5,M,A,19.421758,-102.074059,1664.0,17.84,-99.98,Roca,58.0,3.139,291.81077168075524,"['N90W', 'VERT', 'N00W']",37.53360564365614,100.0,0.023704876556861765,1.915492957746479,0.0005619211725760545,0.003996993740748463,6.0408674957263245e-05,12.468032928203753,3.5413102898649047,C:\Users\huevo\Downloads\Archivos_Acc\URUA1112-111
2546,URUA,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:04:21.000,7.4,M,A,19.421758,-102.074059,1664.0,16.251,-98.521,Roca,16.0,3.7757,529.5253048943897,"['N90W', 'VERT', 'N00W']",41.67445589528913,100.0,0.042158565301376266,0.6218905472636815,0.001777344628270407,0.004720711907444641,4.394434568016815e-05,44.41014674242664,6.37028215813721,C:\Users\huevo\Downloads\Archivos_Acc\URUA1203-201
2547,URUA,INSTITUTO DE INGENIERIA UNAM,2012/04/02 17:36:42,17:38:16.000,6.0,M,A,19.421758,-102.074059,1664.0,16.27,-98.47,Roca,10.0,1.021,532.3766388637133,"['N90W', 'VERT', 'N00W']",9.126631226259168,100.0,0.016987692877631116,0.782608695652174,0.00028858170930471896,0.0019028135140570534,4.5393693382640134e-05,39.6349906171493,6.032166387171438,C:\Users\huevo\Downloads\Archivos_Acc\URUA1204-021
2548,URUA,INSTITUTO DE INGENIERIA UNAM,2012/04/11 22:55:10,22:54:47.000,6.4,M,A,19.421758,-102.074059,1664.0,17.9,-103.06,Roca,16.0,15.9664,201.622712576639,"['N90W', 'VERT', 'N00W']",89.96559248097286,100.0,0.07056198344325931,1.8,0.004978993507446802,0.012879081962780205,6.560290981216734e-05,10.823910301488235,3.3634549418223707,C:\Users\huevo\Downloads\Archivos_Acc\URUA1204-111
2549,URUA,INSTITUTO DE INGENIERIA UNAM,2012/11/15 09:20:22,09:20:19.000,6.1,M,A,19.421758,-102.074059,1664.0,18.17,-100.52,Roca,40.0,5.1392,221.88884003876012,"['N90W', 'VERT', 'N00W']",28.342771789451227,100.0,0.032361681201834414,1.8057142857142856,0.0010472784102091629,0.004603095949021144,3.832389114837939e-05,16.157231944930867,3.858841383383524,C:\Users\huevo\Downloads\Archivos_Acc\URUA1211-151
2550,URUA,INSTITUTO DE INGENIERIA UNAM,2013/08/21 12:38:30,12:39:30.000,6.0,M,A,19.421758,-102.074059,1664.0,16.79,-99.56,Roca,20.0,1.4972,404.70436016079657,"['N90W', 'VERT', 'N00W']",13.34951816893335,100.0,0.015562890091348288,1.7724137931034483,0.00024220354799538672,0.00255956410115644,3.082764409332008e-05,15.96848049134655,4.037317489717943,C:\Users\huevo\Downloads\Archivos_Acc\URUA1308-211
2551,URUA,INSTITUTO DE INGENIERIA UNAM,2014/04/18 14:27:23,14:27:15.000,7.2,M,A,19.421758,-102.074059,1664.0,17.18,-101.19,Roca,10.0,24.2536,267.9552994933095,"['N90W', 'V', 'N00W']",179.398645081161,100.0,0.0735208427438043,1.750742787770359,0.005405314317759201,0.01393657118894694,8.681606572843748e-05,9.763734602401797,3.2489292617282146,C:\Users\huevo\Downloads\Archivos_Acc\URUA1404-181
2552,URUA,INSTITUTO DE INGENIERIA UNAM,2014/05/08 17:00:16,17:00:15.000,6.4,M,A,19.421758,-102.074059,1664.0,17.11,-100.87,Roca,17.0,7.368,289.832579533674,"['N90W', 'V', 'N00W']",52.46361729555832,100.0,0.03971930993760114,0.9062095442167761,0.0015776235819192205,0.006224143744393975,2.7012402728450677e-05,15.750959140704747,3.9764367700355576,C:\Users\huevo\Downloads\Archivos_Acc\URUA1405-081
2553,URUA,INSTITUTO DE INGENIERIA UNAM,2014/05/10 07:36:01,07:35:59.000,6.1,M,A,19.421758,-102.074059,1664.0,17.06,-100.95,Roca,12.0,4.3699,290.84242890391107,"['N90W', 'V', 'N00W']",39.053470605554594,100.0,0.02881021268960564,1.770645334373933,0.0008300283552203139,0.005106866637739717,2.6344509135822705e-05,11.942520276121314,3.5866769033191392,C:\Users\huevo\Downloads\Archivos_Acc\URUA1405-101
2554,URUA,INSTITUTO DE INGENIERIA UNAM,2016/05/08 07:33:59,07:35:56.000,6.0,M,A,19.421758,-102.074059,1664.0,16.25,-97.98,Roca,35.0,0.5673,575.8712959283508,"['N90E', 'V', 'N00E']",4.574478483185266,100.0,0.0087945532073634,0.7304347826086957,7.734416611714589e-05,0.0011771752148723046,3.332509757922511e-05,27.73152078569055,5.199429291085069,C:\Users\huevo\Downloads\Archivos_Acc\URUA1605-081
2555,URUA,INSTITUTO DE INGENIERIA UNAM,2018/02/16 23:39:39,23:41:21.000,7.2,M,A,19.421758,-102.074059,1664.0,16.218,-98.0135,Roca,16.0,3.065,575.1283284899363,"['N90E', 'V', 'N00E']",36.61489018238851,100.0,0.041324758884781036,0.6847826086956521,0.0017077356968852892,0.004863379841633203,0.00011061719962233392,41.60986870649464,6.267931916709806,C:\Users\huevo\Downloads\Archivos_Acc\URUA1802-161
2556,URUA,INSTITUTO DE INGENIERIA UNAM,2019/06/16 17:25:25,17:24:51.000,5.0,M,A,19.421758,-102.074059,1664.0,18.5245,-101.753,Roca,65.0,4.2009,105.96536907224464,"['N90E', 'V', 'N00E']",16.87494740958758,100.0,0.027808962458757143,1.7112676056338028,0.0007733383930325641,0.0045762981923756245,0.00014305471762238726,13.601629065186252,3.6512404236768803,C:\Users\huevo\Downloads\Archivos_Acc\URUA1906-161
2557,URUA,INSTITUTO DE INGENIERIA UNAM,2020/06/23 15:29:03,15:30:00.000,7.4,M,A,19.421758,-102.074059,1664.0,15.784,-96.12,Roca,22.6,1.8025,775.8514056121634,"['ENZ', 'ENN', 'ENE']",34.054021254170735,100.0,0.008659590593505557,0.4917486247707952,7.498850924712993e-05,0.0009269782799667582,1.622119190649362e-05,52.83463811309238,7.09587868704259,C:\Users\huevo\Downloads\Archivos_Acc\URUA2006-231
2558,URUA,INSTITUTO DE INGENIERIA UNAM,2021/03/20 03:06:31,03:06:22.000,5.7,M,A,19.421758,-102.074059,1664.0,16.45,-98.97,Roca,19.0,0.3783,477.8345993802749,"['ENZ', 'ENN', 'ENE']",4.669077495012981,100.0,0.001790608991189997,0.6595811190997186,3.206280559330459e-06,0.00027709749309755326,7.616156012894718e-05,13.249542977121767,3.5595120330352015,C:\Users\huevo\Downloads\Archivos_Acc\URUA2103-201
2559,URUA,INSTITUTO DE INGENIERIA UNAM,2021/09/08 01:47:46,01:47:30.000,7.1,M,S/C,19.421758,-102.074059,1664.0,16.78,-99.93,Roca,10.0,3.9484,378.32223942152314,"['ENZ', 'ENN', 'ENE']",57.363907287762856,100.0,0.028320743890484657,0.9069689896632209,0.000802064534510424,0.004277401195630785,2.2583365617170542e-05,19.326641968512117,4.3767023874242605,C:\Users\huevo\Downloads\Archivos_Acc\URUA2109-081
2560,VG09,CIRES,10/SEP/93 19:12:57.0,19:12:50.00,7.2,Mc,B,19.454,-99.123,2233.0,14.8,-92.68,"Terreno blando, material compresible",34.0,3.59351,883.7860926898436,"['S00E', '+V', 'N90W']",64.30896043636851,200.0,0.04421422768138531,0.5440848214285714,0.001954897929461379,0.003867194266421551,0.0009329511845497794,90.39790657340207,9.420288919587874,C:\Users\huevo\Downloads\Archivos_Acc\VG0919930910191257
2561,VG09,CIRES,14/SEP/95 14:04:33.0,14:05:35.00,7.3,Mc,B,19.454,-99.123,2233.0,16.75,-98.66,"Terreno blando, material compresible",21.0,39.5654,305.04691999295693,"['S00E', '+V', 'N90W']",71.78150621409902,200.0,0.22645645734499575,0.8290816326530612,0.05128252707324588,0.024237989490733438,0.0008913439492148701,46.32361129266937,6.588881213985574,C:\Users\huevo\Downloads\Archivos_Acc\VG0919950914140433
2562,VG09,CIRES,11/ENE/97 20:28:26.0,20:29:43.00,7.1,Mc,B,19.454,-99.123,2233.0,18.34,-102.58,"Terreno blando, material compresible",40.0,23.22039,403.8664157102959,"['S00E', '+V', 'N90W']",542.1494416086894,200.0,0.15274649564071838,0.5509213147410358,0.023331491930519997,0.01394614399546701,0.0003723032985625767,84.85313213380216,9.100640620986388,C:\Users\huevo\Downloads\Archivos_Acc\VG0919970111202826
2563,VG09,CIRES,30/SEP/99 16:31:13.0,16:32:33.00,7.4,Mc,B,19.454,-99.123,2233.0,16.05,-97.004,"Terreno blando, material compresible",39.0,29.4602,445.853898072604,"['S00E', '+V', 'N90W']",721.8991914992514,200.0,0.20030989101987456,0.6129319105691057,0.04012405244039403,0.01897701131964991,0.000375869555450569,75.02681528352046,8.457601420628666,C:\Users\huevo\Downloads\Archivos_Acc\VG0919990930163113
2564,VG09,CIRES,09/AGO/00 11:41:47.7,11:43:06.00,6.1,Mb,B,19.454,-99.123,2233.0,17.99,-102.66,"Terreno blando, material compresible",16.0,16.59261,425.6553531617191,"['N00E', '+V', 'N90E']",377.3546598286005,200.0,0.14449849846071475,0.5764563106796117,0.020879816057401183,0.013013688534178534,0.00039258781580913776,87.71633162432474,9.29197957099789,C:\Users\huevo\Downloads\Archivos_Acc\VG0920000809114147
2565,VG09,CIRES,22/ENE/03 02:06:34.5,02:10:58.00,6.5,Mb,B,19.454,-99.123,2233.0,18.6,-104.22,"Terreno blando, material compresible",9.0,8.08483,574.6607673122601,"['N00E', '+V', 'N90E']",86.76009647006745,200.0,0.06915412173919437,0.4730504587155963,0.004782292553519316,0.006041616047651482,0.0004957071053647154,95.3746639312223,9.703898597310301,C:\Users\huevo\Downloads\Archivos_Acc\VG0920030122020634
2566,VG09,CIRES,20/MAR/12 18:02:47.0,18:03:49.00,7.4,Mc,A,19.4539,-99.1225,2233.0,16.25,-98.52,"Terreno blando, material compresible",16.0,33.92245,362.5019642869729,"['S00E', '+V', 'N90W']",684.3470718876843,100.0,0.2041290440893073,0.5681350349938246,0.04166866664081436,0.020097767354476874,0.00012057878560287279,63.55581217537113,7.691211504628571,C:\Users\huevo\Downloads\Archivos_Acc\VG0920120320180247
2567,VG09,CIRES,07/NOV/12 16:35:50.0,16:39:55.00,7.3,Mc,A,19.4539,-99.1225,2233.0,14.02,-92.31,"Terreno blando, material compresible",17.0,3.06787,968.9757417346748,"['S00E', '+V', 'N90W']",95.37914201817044,100.0,0.0642136543161976,0.5555555555555555,0.004123393400640123,0.006007126264604012,0.00021625761024796812,78.01053968930657,8.698262197680465,C:\Users\huevo\Downloads\Archivos_Acc\VG0920121107163550
2568,VG09,"CIRES, A. C.",08/SEP/17 04:49:17.0,23:48:07.00,8.2,Mc,A,19.4539,-99.1225,2233.0,14.76,-94.1,"Terreno blando, material compresible",45.0,26.40162,764.4050966145186,"['N00E', '+V', 'N90W']",946.0638553057482,100.0,0.24839217151806928,0.5162932970277773,0.06169867087146195,0.02373978465610202,0.00032642474458447184,70.59029184220954,8.15406879903629,C:\Users\huevo\Downloads\Archivos_Acc\VG0920170908044917
2569,VG09,"CIRES, A. C.",19/SEP/17 18:14:39.0,13:13:57.00,7.1,Mc,A,19.4539,-99.1225,2233.0,18.32,-98.67,"Terreno blando, material compresible",51.0,119.54487,135.75281439156484,"['N00E', '+V', 'N90W']",1723.5546434343291,100.0,0.841062230123609,0.5683717820127048,0.7073856749404986,0.09048868852662993,0.000513175690811205,46.03082839349537,6.3627593900796136,C:\Users\huevo\Downloads\Archivos_Acc\VG0920170919181439
2570,VG09,"CIRES, A. C.",16/FEB/18 23:39:39.0,17:39:36.00,7.2,Mc,A,19.4539,-99.1225,2233.0,16.21,-98.01,"Terreno blando, material compresible",16.0,31.06599,381.327973731479,"['N00E', '+V', 'N90W']",510.3491266305982,100.0,0.32537683000828416,0.5462168711774436,0.10587008150623985,0.032533954330693005,0.0001382856793222347,58.1621204305646,7.270274409072727,C:\Users\huevo\Downloads\Archivos_Acc\VG0920180216233939
2571,VHSA,INSTITUTO DE INGENIERIA UNAM,2007/07/06 01:09:19,01:09:11.000,6.2,M,A,17.982551,-92.938748,23.0,16.9,-94.1,?,100.0,10.1332,176.53128252884534,"['N00W', 'N90W', 'V']",62.62579546093763,200.0,0.049753804638911825,1.1097624414773715,0.002475441076047004,0.006527974846455013,0.0007748844189074559,29.684442243664385,5.317766725947443,C:\Users\huevo\Downloads\Archivos_Acc\VHSA0707-061
2572,VHSA,INSTITUTO DE INGENIERIA UNAM,2008/02/12 12:50:18,12:50:16.000,6.6,M,A,17.982551,-92.938748,23.0,16.19,-94.54,?,90.0,9.8229,267.26706230934855,"['N00W', 'N90W', 'V']",97.08009679864347,200.0,0.05361691916719458,1.0389737085995805,0.002874774020981477,0.0074681164176127225,0.0006114717679180344,29.44283862282235,5.366810980169842,C:\Users\huevo\Downloads\Archivos_Acc\VHSA0802-121
2573,VHSA,INSTITUTO DE INGENIERIA UNAM,2011/02/25 13:07:27,13:07:44.000,6.0,M,S/C,17.982551,-92.938748,23.0,17.73,-95.21,Blando,135.0,1.2749,254.10820689447036,"['N00W', 'N90W', 'V']",11.240713890178702,100.0,0.01689725241840299,1.2410714285714286,0.00028551713929122574,0.0022190123674748516,0.0010290232650665078,23.299424098327446,4.583376008617193,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1102-251
2574,VHSA,INSTITUTO DE INGENIERIA UNAM,2011/04/07 13:11:22,13:11:05.000,6.7,M,A,17.982551,-92.938748,23.0,17.2,-94.34,Blando,167.0,3.6203,178.4632918140771,"['N00W', 'N90W', 'V']",49.5982973679487,100.0,0.03201081434484494,1.520408163265306,0.0010246922350201308,0.005038223250945432,0.0009365082759015615,13.96865508890642,3.6696224782898215,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1104-071
2575,VHSA,INSTITUTO DE INGENIERIA UNAM,2012/01/21 18:47:15,18:47:51.000,6.0,M,A,17.982551,-92.938748,23.0,14.74,-93.24,Blando,16.0,2.5359,362.1079411970306,"['N00W', 'N90W', 'V']",33.30601174422093,100.0,0.03864395036428038,1.1730769230769231,0.0014933548997569657,0.004599653509416525,0.0008271020497417751,30.193327351014105,5.151652106268692,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1201-211
2576,VHSA,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:04:56.000,7.4,M,A,17.982551,-92.938748,23.0,16.251,-98.521,Blando,16.0,5.3268,649.8942126764409,"['N00W', 'N90W', 'V']",172.95875222731863,100.0,0.0745290858404711,0.36227544910179643,0.00555458463621631,0.006967526145889456,0.0005481858879238079,75.64162836631871,8.54289724400835,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1203-201
2577,VHSA,INSTITUTO DE INGENIERIA UNAM,2012/11/07 16:35:51,16:36:23.000,7.3,M,A,17.982551,-92.938748,23.0,14.08,-92.32,Blando,16.0,4.6776,439.36425368218056,"['N00W', 'N90W', 'V']",114.81225639883407,100.0,0.04527290505654578,0.4163568773234201,0.002049635932259008,0.007129863896354083,0.0005926472492720568,15.854534745897293,4.04619389030702,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1211-071
2578,VHSA,INSTITUTO DE INGENIERIA UNAM,2014/07/07 11:23:58,11:24:32.000,6.9,M,A,17.982551,-92.938748,23.0,14.75,-92.63,Blando,60.0,7.28,361.07907146333076,"['N00W', 'N90W', 'V']",126.67334223936635,100.0,0.06954787710598281,0.5223685683370024,0.004836907209948889,0.008419247785517966,0.0002301653400574806,33.142871919683664,5.557564728544472,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1407-071
2579,VHSA,INSTITUTO DE INGENIERIA UNAM,2014/07/29 10:46:14,10:46:39.000,6.4,M,A,17.982551,-92.938748,23.0,17.7,-95.63,Blando,117.0,5.0,300.8983266894911,"['N00W', 'N90W', 'V']",52.93445362940918,100.0,0.03322533375938163,1.3873619182241768,0.0011039228034223046,0.0058015633229673395,0.00043850225707556083,11.556572829006353,3.4172662522624897,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1407-291
2580,VHSA,INSTITUTO DE INGENIERIA UNAM,2018/02/16 23:39:39,23:41:41.000,7.2,M,A,17.982551,-92.938748,23.0,16.218,-98.0135,Blando,16.0,2.6669,597.4257003028227,"['N90E', 'V', 'N00E']",84.09634033318142,100.0,0.052059689780203686,0.38095238095238093,0.002710211300011044,0.0051096158296060745,0.0007700959207538349,63.24973045999995,7.739057149287685,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1802-161
2581,VHSA,INSTITUTO DE INGENIERIA UNAM,2019/02/01 16:14:12,16:14:53.000,6.5,M,A,17.982551,-92.938748,23.0,14.5818,-92.4807,Blando,76.2,3.4169,381.5609019303223,"['N90E', 'V', 'N00E']",61.71297501486644,100.0,0.04105048088420576,1.1184834123222749,0.0016851419808245423,0.0054993552479559935,0.001017680977184611,22.722046079972422,4.61143549989678,C:\Users\huevo\Downloads\Archivos_Acc\VHSA1902-011
2582,VHSA,INSTITUTO DE INGENIERIA UNAM,2020/01/05 04:40:49,04:40:37.000,6.0,M,A,17.982551,-92.938748,23.0,16.2527,-94.6173,Blando,80.8,3.4997,268.0217847975528,"['N90E', 'V', 'N00E']",34.57914051821534,100.0,0.03091108243534046,1.1555555555555557,0.0009554950173244136,0.004008921271100477,0.001152723578148063,20.247664769868873,4.18269099884767,C:\Users\huevo\Downloads\Archivos_Acc\VHSA2001-051
2583,VIGA,INSTITUTO DE INGENIERIA UNAM,2001/10/08 03:39:19.3,03:38:56.000,5.6,Mb,A,16.758703,-99.233268,30.0,16.94,-100.14,Roca,4.0,39.8077,102.81962915222839,"['N90W', 'V', 'N00W']",136.6846872963423,200.0,0.16466595839539408,9.144623216071267,0.027114877854273654,0.03641423224277494,0.0017498917522595205,3.2734609389605414,1.9834939770455284,C:\Users\huevo\Downloads\Archivos_Acc\VIGA0110-081
